47.958,405.37,20.134,0.99754,-0.73039,-0.77068,0.019402,5.9504,0.46139,3.6679,0.13631,0.85274,23
50.498,494.96,22.248,0.99798,-0.64575,-0.85025,0.016212,6.1477,0.54643,4.008,0.10735,0.82934,23
49.648,441.8,21.019,0.99774,-0.66379,-0.79719,0.017432,6.0829,0.53185,3.8775,0.11614,0.84175,23
47.01,354.53,18.829,0.99719,-0.52975,-0.6789,0.016495,6.0706,0.30157,3.5395,0.12519,0.88619,23
43.766,683.55,26.145,0.99854,-0.098584,-1.5015,0.014295,6.2441,0.60764,4.2857,0.076976,0.81101,23
46.841,401.84,20.046,0.99752,-0.69665,-0.65083,0.017151,6.0692,0.53801,3.9321,0.10654,0.82821,23
50.846,530.43,23.031,0.99812,-0.59468,-0.99301,0.016009,6.1554,0.57206,4.0414,0.1057,0.82823,23
48.829,473.9,21.769,0.99789,-0.62715,-0.80505,0.016251,6.1363,0.53967,3.9899,0.10377,0.8347,23
47.701,517.96,22.759,0.99807,-0.51276,-1.0629,0.015807,6.1678,0.57783,4.0465,0.10132,0.82716,23
51.801,478.95,21.885,0.99792,-0.66297,-0.86064,0.017131,6.0693,0.20799,3.4902,0.13832,0.90889,23
48.103,360.62,18.99,0.99723,-0.85923,-0.39399,0.020146,5.919,0.4546,3.6731,0.13548,0.84905,23
48.332,536.33,23.159,0.99814,-0.42903,-1.164,0.015766,6.1671,0.57574,4.0696,0.10093,0.82821,23
51.841,521.17,22.829,0.99808,-0.66081,-0.87147,0.016401,6.1432,0.57346,4.022,0.10856,0.83159,23
50.458,562.66,23.721,0.99823,-0.56518,-1.0782,0.016769,6.1218,0.40677,3.8603,0.12129,0.86001,23
41.847,377.23,19.422,0.99736,-0.31492,-1.1033,0.016441,6.0659,0.1664,3.3436,0.13783,0.91959,24
58.35,303.34,17.417,0.99671,-0.79141,-0.45196,0.02075,5.8466,0.46531,3.6434,0.14622,0.84045,25
62.084,404.81,20.12,0.99754,-1.1347,0.17418,0.024072,5.7056,0.15636,3.0375,0.20198,0.93664,26
40.137,304.16,17.44,0.99672,-0.67477,-0.439,0.020553,5.8159,0.16241,3.1646,0.17176,0.9269,26
56.978,380.36,19.503,0.99738,-1.0435,0.090585,0.021095,5.8582,0.42244,3.3581,0.17649,0.89429,26
44.769,491.38,22.167,0.99797,-0.43606,-0.86346,0.014786,6.214,0.40419,3.9702,0.096878,0.86234,27
46.157,459.45,21.435,0.99783,-0.65086,-0.67337,0.018839,5.9795,0.2579,3.5834,0.13624,0.90002,27
48.207,475.77,21.812,0.9979,-0.76166,-0.63249,0.017725,6.0474,0.3795,3.7405,0.12293,0.86713,27
45.044,520.26,22.809,0.99808,-0.55373,-0.94592,0.01633,6.111,0.34053,3.7992,0.11001,0.87152,27
48.22,565.2,23.774,0.99823,-0.48352,-1.1778,0.017382,6.0867,0.32803,3.7444,0.12003,0.87788,27
43.624,527.62,22.97,0.99811,-0.3429,-1.1598,0.01564,6.1689,0.45979,3.947,0.10485,0.86095,27
51.407,456.33,21.362,0.99781,-0.95138,-0.29364,0.02213,5.8538,0.372,3.5625,0.14351,0.87388,27
44.14,466.65,21.602,0.99786,-0.4933,-0.91232,0.017023,6.1013,0.17212,3.4573,0.14144,0.92521,27
49.212,434.52,20.845,0.9977,-0.84114,-0.21411,0.017418,6.0628,0.396,3.7546,0.12384,0.86675,27
46.471,470.46,21.69,0.99788,-0.64519,-0.76482,0.017817,6.0621,0.40109,3.8209,0.12185,0.86023,27
42.566,603.34,24.563,0.99835,-0.46965,-1.2319,0.018442,6.0165,0.35065,3.7558,0.12009,0.87212,27
48.49,602.69,24.55,0.99834,-0.54264,-1.1815,0.017402,6.0725,0.3263,3.679,0.12904,0.88244,27
44.426,607.14,24.64,0.99836,-0.36531,-1.1906,0.015336,6.2003,0.36401,3.87,0.10455,0.88018,28
47.827,422.64,20.558,0.99764,-0.66235,-0.69519,0.017302,6.0918,0.39349,3.7651,0.12799,0.86149,28
44.765,351.83,18.757,0.99717,-0.65347,-0.51066,0.019068,6.0096,0.41228,3.785,0.12364,0.85485,28
44.449,416.79,20.415,0.99761,-0.54791,-0.94073,0.01752,6.0716,0.3242,3.645,0.13329,0.87926,28
43.468,471.64,21.717,0.99788,-0.34617,-1.1135,0.015071,6.2017,0.29341,3.7791,0.11045,0.88658,28
41.568,292.46,17.101,0.99659,-0.38693,-0.49913,0.017985,5.9855,0.21875,3.4156,0.13927,0.9051,28
47.237,451.73,21.254,0.99779,-0.6145,-0.91793,0.017575,6.0669,0.57125,3.8263,0.12475,0.85656,28
40.921,260.3,16.134,0.99617,-0.69965,-0.13806,0.02079,5.8542,0.25381,3.3421,0.16387,0.89305,28
49.303,542.16,23.284,0.99816,-0.42936,-1.2884,0.017136,6.0886,0.34179,3.7179,0.12532,0.87918,28
43.683,311.21,17.641,0.9968,-0.80562,-0.24107,0.020311,5.8829,0.31108,3.4638,0.15225,0.87574,28
49.255,628.89,25.078,0.99841,-0.54781,-1.2284,0.018476,6.0355,0.33674,3.664,0.13796,0.87535,28
48.297,362.82,19.048,0.99725,-0.39258,-0.86578,0.017503,6.0384,0.26392,3.5815,0.12331,0.89416,28
42.718,280.01,16.733,0.99644,-0.87582,-0.08949,0.022569,5.7989,0.30448,3.4112,0.15818,0.87632,28
